商品title,商品链接,商品描述,商品五点,商品类目
"Master Manufacturing Brown Giant Foot Door Stop, Heavy Duty Rubber Wedge Design, Made in the USA, Holds Doors Up to 2"" Clearance Securely (00964)",https://www.amazon.com/Master-Giant-Foot-Doorstop-No-Slip/dp/B00006IATN/ref=zg_bs_1069196_84?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,We're not just casters anymore ...,"A GIANT size: 6-3/4"" long x 3-112"" Wide x 2"" high,Designed for extra-large heavy doors and with high clearances up to 2"" or spring closures,Sanoprene (Thermoplastic) rubber material stands up to daily use,Made in the U.S.A.,Will not mar floors or carpeting",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Hiveseen 4 PCs Door Wedge Stopper, Heavy Duty Slip-Resistant Rubber, Adjustable Height, Well on Tiles, Carpet, Wood and Laminate Floor, Wind Buffer for Interior Bathroom, Kitchen, Children's Room Door",https://www.amazon.com/DoubleFly-Water-Play-Toys-amble06/dp/B073WBM615/ref=zg_bs_1069196_51?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"Ideal Door Stops To Meet Your Expectation: These are used on wood laminate floors and work perfectly well to stop the doors from slamming slipping and sliding in a flat where we have very strong cross-draughts, carpeted floor, non-slip doorstopper look great and are good quality.,Smart Doorstoppers Fit Any Door Gaps: Featuring in being stackable, Hiveseen door stops are available for floor clearance from 0.8” to 3.12"", so you could use them nearly everywhere, from home doors, office doors and school doors that have larger floor clearance!,More Stable with Sloping Design and Anti-slip Base: Sloping design and anti-slip base provide good gripping power and make doors in place all the time. The soft rubber ensures that neither your floors nor your doors will be damaged by coming into contact with the doorstop.,Adjustable Height For Different Clearance: 4 door stoppers could be stacked together to fit maximum gaps up to 3.12 inch/8cm, 1 door stopper could fit the minimum gaps 0.8inch/2cm.,Safe, Environmental and Durable: Hiveseen door stoppers are made of superior PVC rubber and plastic to confirm safe to use. With good quality, these doorstops could also be recycled for years.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Cast Iron Door Stop - Decorative Rustic Door Stopper - Stop Your Bedroom, Bath and Exterior Doors ，6.1x5.1""(Strong Man) Black",https://www.amazon.com/Cast-Iron-Doorstops-Decorative-Exterior/dp/B07BVNS8CT/ref=zg_bs_1069196_89?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,Strong man door stop is very popular with young people since designed.,"HIGH QUALITY, HEAVY DUTY METAL DOOR STOPPER - This iron door stop is made from recycled iron and treated with special coating, giving the item vintage or rusted look,CONVENIENT AND EASY TO USE –When u put it under the door, please plug it tightly, make this slope fit snugly to the bottom of the door, not shaking. It is heavy and will hold your door open with ease,VINTAGE, DECORATIVE DOOR STOP FOR YOUR HOME - You can use our cast iron doorstop as a beautiful accent piece that will compliment your home decoration because of its unique design. This is great a great floor door stop for your bedroom, bathroom, kid’s room or patio door,A GIFT IDEA FOR ANY OCCASION – This decorative door stop is a simple, yet thoughtful gift idea for any occasion: Christmas, Birthday, House Warming Party, Wedding, Mother’s Day – every house has doors and every door could use a decorative accent，u will like it as a nice and useful gift,Black, Size:5.1x6.1 inches,Net Weight:1.3lb. This Strong Man Door Stop is suitable for the height of the bottom of the door and the ground less than 0.35 inch. If more than 0.35 inch, it can not get stuck of the door successfully. However u can choose other designs from this listing",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Quality Clever Decorative Rubber Door Stopper, Tall and Adjustable to Fit All Doors, Solid Stable Base, Easy to Move Without Bending Down, Hanger Mounts on Back of Door or Wall to Eliminate Clutter",https://www.amazon.com/Quality-Clever-Decorative-Adjustable-Eliminate/dp/B01B10RQAE/ref=zg_bs_1069196_73?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"THE MOST EFFECTIVE DOORSTOP, PERIOD! 1.6"" High with a Zero-Edge that fits easily under any gap, it works with all of your doors. The non-slide bottom teeth grip all floor types- Carpet, Wood, Tile or Concrete, and it even conforms to Uneven Surfaces.,LOOKS GREAT IN YOUR HOME OR OFFICE. Other wedges make your space look messy, but this stylish item enhances the look of your workspace. The modern design goes great with any décor. And remember, the attractive Hook makes it a Zero-Clutter item!,NO BENDING OR TOUCHING THE FLOOR. Don't you hate having to stoop down to move a Doorstop with your hand? The unique concave back allows you to effortlessly move it with your foot, and the top ""wing"" makes it easy to grab without touching the floor.,STABLE AND PERFECTLY BALANCED. Wouldn't you like to be able to just toss your Doorstop on the floor and push it in place with your toe, without it falling over on its side or going off in the wrong direction? If so, this is the right one for you!,YOU'LL ALWAYS HAVE A PLACE TO STORE YOUR DOORSTOP. A solution to your clutter problem- What to do with the Doorstop when it's not in use? You're going to love the flexibility of the Stylish Hanger with 3M Tape. Fasten it to the Door, Wall, or Desk",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper, Magnetic Door Stop, Stainless Steel, Magnetic Door Catch, 3M Double-Sided Adhesive Tape, No Drilling, Screws for Stronger Mount, Hold Your Door Open, for Wide Doors (2)",https://www.amazon.com/Magnetic-Stainless-Double-Sided-Adhesive-Drilling/dp/B07QZVQRQD/ref=zg_bs_1069196_11/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"Long Service Life--Winonly 2 pack heavy duty door stoppers are constructed of high-quality stainless steel, solid, sturdy and rust-proof. More than 70,000 times test, WINONLY door stopper will provide longer service life than other door stops in the market. We provide a 2-year , so just buy with confidence! WINONLY provides 1/2/4/6 pack doorstops for your need! You can choose 1 pack type first if you are not sure our doorstop can fit your need or not.,Hold Your Door Open--Have you met this trouble? You want to keep the doors open，but a slight breeze would come through and slam the doors closed, also the naughty pets and kids will shut the door roughly, which will cause the damage to doors and wall. Now, WINONLY magnetic door stop, a good solution to keep a regular interior/exterior door open. Perfect for the windy area to keep air flow in the house without the inevitable heavy slamming door.,Protection against Damage--Magnetic door stop from Winonly prevents your doors from slamming shut with integrated soft-catch doors technology, featuring soft-catch functionality to stop and hold any doors softly and silently. Exquisite spring buffer loaded in the catch absorbs the force of closing the door too hard, provide the wall better protection, bringing you peace of mind. A tug will release the door to keep privacy.,No Need to Drill,2 Ways to Install --Either use 3M adhesive sticker without drilling, NO Hole, or mount permanently with screws. You can choose 1 pack type first if you are not sure our product can fit. Personally，i will recommand install with screws which will be more durable. Sometimes 3M may damage the surface due to the magnet working everyday！3M pads should be use on smooth/flat/dry surface，not for drywall/cement/latex paint wall and any uneven surface.,2 Pack for wide application--Anywhere you want the doors to keep open, use magnetic door holder, like mesh gate, residence, dorm, office, hotel, recreational vehicle, cabinet, patio, camper, etc.WINONLY provides 1/2/4/6 pack doorstops for your need！You can go to WINONLY Store to choose. If you have any issue, please feel free to contact us.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"S&T INC. Heavy Duty Rubber Door Stopper for Residential and Commercial Use, Black, 4.8 in. x 2.2 in. x 1.3 in, 4 Pack",https://www.amazon.com/STS-526901-Heavy-Rubber-Stoppers/dp/B07HHPPY6X/ref=zg_bs_1069196_28/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"One 4 pack S&T INC. Heavy Duty Rubber Door Stopper,Door stoppers suitable for residential or commercial use,Use these non-scratch, non-scuff and anti-slip door stops on any floor type, including carpet, concrete, tile and hardwood,Wedge-shaped black door stop made from 100% natural rubber for a durable, lasting solution,Each package includes four door stoppers measuring 4.8 in. by 2.2 in. by 1.3 in. each",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Jamm Jumbo Door Stopper | Door Stop Wedge Holds Doors Open in Both Directions | Premium Non Rubber Non Slip Hardware | Dark Grey - 1 Pack,https://www.amazon.com/Jamm-Decorative-Directions-Hardware-Doorstop/dp/B019AP1Q7Q/ref=zg_bs_1069196_67?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"PLEASE READ THIS SECTION CAREFULLY - THE IDEAL SIZE: This door stopper measures 5.1"" L x 3.25"" W x 1.38"" H. They will fit under any of your doors hanging anywhere from 0.1"" to 1.3 inches off the floor. For door gaps < 0.9"", see our standard size Door Jamm!,DOES NOT OBSTRUCT WALKWAYS: The placement of this door stopper at the end of the door rather than the side makes for a clear walkway. This creates a safer space and makes it easier for wheeling or carting things through doorways.,A MUST HAVE for every home, office, business and toolbox! Great for trades and DIY projects such as painting or hanging a door; movers and decorators; hospitals and schools; hotels and museums - hardware for anywhere you need a door to remain securely open.,WORKS ON ALL FLOOR SURFACES: Our anti-slip base and material provides superior gripping power and allows your door stoppers to work on all surfaces. Easy to use. Wedges like no other door stops.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Ives by Schlage 70A15 Hinge Pin Door Stop,https://www.amazon.com/Ives-Schlage-70A15-Hinge-Door/dp/B009E1VZUA/ref=zg_bs_1069196_54?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,Ives by Schlage 70A15 Hinge Pin Door Stop.,"For use on low frequency, residential hinged doors where the installation of a standard door stop is not desirable,Designed for narrow trim installation,High quality rubber bumpers - shoulder on stub supports rubber through entire body for engineered cushioning,Country of Origin: China",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Classic Rubber Door Stopper Wedge – Sturdy and Stackable Door Stop, Multi Floor Doorstop Ensures Tight Fit for Gaps up to 1.2 Inches (4 Pack, Brown)",https://www.amazon.com/Home-Premium-Rubber-Door-Stopper/dp/B01NGYKARV/ref=zg_bs_1069196_3/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"DOOR STOPPERS THAT STAY PUT – perfect for residential and office areas as well as industrial/commercial use,CLASSIC DESIGN THAT ENSURES TIGHT FIT – Anti-slip base combined with a strong and flexible rubber allows you to tuck them real tight under the door,DURABLE, NON MARKING, HIGH QUALITY RUBBER - Which helps protect hardwood and laminate floors from scratches and dents. These wedges are made of quality certified rubber and are safe to use,JUST THE RIGHT SIZE - These door wedges work best with doors having clearances of from about 3/8"" to about 1-1/8"",DOORSTOPS DIMENSIONS - Length 4.5"" x Width 2.05"" x Height 1.2"". Please note: these door stoppers have a front tip so they will not work for very small clearances below 0.3""",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"JQK Heavy Duty Door Stopper Rubber Wedge, 304 Stainless Steel Security Door Stops Works On All Floor Types, Brushed(2 Pack), DSB6-BN-P2",https://www.amazon.com/JQK-Stopper-Stainless-Security-DSB6-BN-P2/dp/B07YWM4V73/ref=zg_bs_1069196_97?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"【Premium Quality Rubber】Door Stopper is made of odorless rubber and 304 Stainless Steel.Rubber is firm but not hard, won't fold when facing powerful thrust, great for keeping safe or keeping heavy door open.,【Best Value 2 Pack】 door stops can be hang up to keep them easy organized.,【Anti-slip Base】unique sloped design, provide ultimate gripping power to work on All floor surface. Fit under doors hanging anywhere from 0.1 to 1.18 inch off the floor.,【Fresh Air when door open】Great for indoor use, no creaking or slamming when holding your door",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
KOVOSCH 6 Pack Hinge Pin Door Stopper Brushed Satin Nickel - Adjustable Heavy Duty Hinge Pin Door Stops with White Rubber Bumper Tips,https://www.amazon.com/Hinge-Stopper-Brushed-Satin-Nickel/dp/B07VDNMMS7/ref=zg_bs_1069196_99?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"NO MORE DENTS & HOLES: Sturdy door stops prevent doors from slamming into walls, stopping them when you choose.,EASY TO INSTALL: Installation of a door stop won't take more than 1-3 minutes.,HIGH QUALITY: Kovosch hinge pin door stop is made of hard metal-zinc alloy. Meanwhile, it has high quality rubber bumper - shoulder on stub supports rubber through entire body for engineered cushioning.,MULTIPLE COLORS：Available in 3 colors: Satin Nickel, Black, Oil rubbed bronze.,RELIABLE：If there is any quality problem, please feel free to contact us. Refund or Replacement for any quality problem.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Strongest Door Stopper, Heavy Duty Door Stop Wedge Made of Premium Quality Zinc and Rubber Suits Any Door,Any Floor. Set of 2 Plus Bonus Self Adhesive Wall Protectors (Black Silver)",https://www.amazon.com/Strongest-Stopper-Premium-Adhesive-Protectors/dp/B073TXK7B6/ref=zg_bs_1069196_26/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"DESIGN & FUNCTION Heavy & extra strong metal doorstop, it will hold the heaviest doors without budging. Can be used on a commercial door, heavy duty door stop,NO MORE BANGING DOORS Wedge under the door. Rubber provides a firm grip on floor & door. Heavy weight door stop – Chrome,FREE BONUS- comes with an extra 2 pieces Wall Door Stoppers, Door Handle Bumper Guard for Door Knob.,ALL FLOOR TYPES Carpet, Parquet or Tile the STRONGEST DOOR STOP works equally well on all. BUY NOW – No risk purchase. If you are unhappy just return within 30 days for a full refund.,PLEASE CHECK! if the space between your door and the floor is not more than 1.18 inches or lessn than 0.3 inches before you buy.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Marwood Cute Decorative Door Stopper for Home and Office Door Stopper, Hedgehog Weighted Interior Fabric Design Door Stopper",https://www.amazon.com/Decorative-Stopper-Hedgehog-Weighted-Interior/dp/B07X8K86XH/ref=zg_bs_1069196_68?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,If you need something to keep a door open for ventilation...and had to work on carpet. This is ideal. No floor scratching. Enough weight to keep the door open even with strong breezes but light enough to easily move when you need it.,"Decorative door stopper will complement your home decoration because of its unique and fun design; Compare to other metal or wood door stop, it makes your home or workplace looks warmer. It is funny and practical.,It is a great door stop for door of bedroom, bathroom, kids’ room even any door, heavy-weighty will hold your door open easly when you need to air, and when you're simply tired of opening and closing the door all the time.,Door Stopper is sewn and stuffed with mixed materials with the outer case comprised of durable cotton and polyester. Inside, an inner filling of sand keeps this weighted piece sitting upright.,This adorable piece measures as follows:6.2 L x 5.5 W x 8.2H inches, he is not big but helps keep your door open without getting in your way. It is approximately 2.2 pounds, and he is heavy enough to keep a door open and light enough to move with ease.,A great gift for new homeowners, a great housewarming present, several designs for choose",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Crosize 6 Pack Sliver Spring Door Stopper Wall Protector, 3-1/4"" Heavy Duty Flexible Door Stop, Stainless Steel Door Stopper for Bottom of Door with Rubber Bumper Tips for Protecting Walls from Damage",https://www.amazon.com/Crosize-Protector-Flexible-Stainless-Protecting/dp/B09373GG6Z/ref=zg_bs_1069196_90?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US,,"EASY TO INSTALL - Doorstop is extremely installed within 1 minute. The door stop spring comes with mounting screws and bases, which are easy to install on baseboards. First, mark where the stopper will go. Drill a hole. Unscrew the stoppers bottom to find the screw and drill a hole into the marked spot. Last, Screw the base mount to the wall and attached the door stopper.,PERFECT THE DOORS AND WALLS - Our spring door stops restricts those heavy, fast swinging doors from slamming into your walls and creating those dreaded doorknob holes, while also safeguarding your wood, steel, and fiberglass doors from marks and scrapes. Also, it can keep the house peaceful, bringing you more comfort.,SAFE FOR KIDS - As we all know, the babies and small children are always fascinated by spring door stops. So that, our doorstop has special strong rubber protecting head, which can prevent scratches, and is strong and difficult to be replaced, which greatly reduces the risk of injury to the tip of the doorstop.,ENOUGH QUANTITY - 6 Pieces in total(comes with 6 pcs rustproof screw). Use them behind every door in your home to beautifully match all of your other home accessories and decoration. You can even give them to family or friends for the perfect housewarming gift.,HIGH-QUALITY MATERIALS - Our heavy duty spring door stops are made of stainless steel, anti-rust, durable and can be used for a long time. We are confident with the quality that we offer a ONE-YEAR FREE WARRANTY. If you have any problems with the product, please feel free to contact us.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Rubber Door Stoppers - Door Stop Wedge, Large Heavy Duty Flexible Door Holder - Black 4 Pack - Non Marking Anti Slip Jammer",https://www.amazon.com/Small-Clear-Cabinet-Bumpers-Circular/dp/B079853ZLC/ref=zg_bs_1069196_36/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US,"Premium Quality Large, Heavy Duty Rubber Door Stoppers by GorillaGrit Hardware!When you need doors to stay put, think GorillaGrit. Our big, beefy door stops are designed with all the features you want from the humble door stop: strength, quality materials, non-slip non-marking real rubber, and more. With a choice of brown or black, and a top to bottom height of 1.2 inches, our multi pack of four door stops are the perfect choice when you’re looking for maximum door control.* Works with any door, any floor* Real rubber material for maximum life* Unique WIDE base for additional door stopping power* Hollow design for easy stacking in storage* Four to a pack, BrownCustomers love the versatility and strength of GorillaGrit door stops. Perfect for home, office, schools, hotels, commercial or industrial use, any door/floor combination.","LARGE DOOR STOPPERS: Each door stopper measures 4.5"" (L) X 2.05"" (W) X 1.2"" (H) and fits any door with clearance up to 1.2"". Unlike most door stoppers found at hardware stores, these stoppers are BIGGER and STRONGER, designed to securely wedge even the heaviest doors.,WORKS WITH ANY DOOR ANY FLOOR: These sturdy non-slip doorstops are made for wood, glass and steel doors and they work well on floors like hardwood, carpet, concrete, tile, linoleum, stone, asphalt and ceramic providing superior clench.,ENHANCED AND REINFORCED: A clear-cut reinforced skirting around the stoppers and the enhanced hollow design which enables double stacking makes it hard for these wedges to topple.,STRONG, DURABLE AND NATURAL RUBBER: These stoppers are made of strong flexible rubber and are made to last for many years to come. These heavy rubber jam with a unique hollow design provides optimum friction to keep the door deadbolt.,NON-MARKING, ANTI-SLIP WEDGE: Protect your home or office floors with these abrasion-resistant stoppers which won't slip or scratch even on those heavy duty Industrial doors.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Ozland Rubber Hook Type Door Stopper, Door Stop Works on All Floor Surfaces, Control The Size of The Door Gaps and Prevent The Lock-Outs, 2 Pack (Taupe)",https://www.amazon.com/Ozland-Stopper-Surfaces-Control-Lock-Outs/dp/B07C5ZJ1MZ/ref=zg_bs_1069196_5/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US,"Product parameterssize: L 5"" * W 1.8"" * H 1""Quantity: 2 Pcscolor: grayMaterial: TPR rubberCharacteristic: non-toxic, odorlessUse Help1. Insert the wedge door stop into the gap between door and floor2. Make it tight by push door and wedge3. Please try to stack double door stoppers together if the gap is higher than 1 door stopper.4. Please put the door stopper bottom upside to insert into gap on tile or concrete floorProduct AdvantagesNo Need To Drill Wall Or Door To Install It. - Compare to wall mounted door stopper, ours is easier to install and use, no need to drill a hole into wall or door to install it.❤No more worry about the door closing anymore!❤No more worry about slamming doors!❤No door in your home will move unless you want it to works on any surface.❤You won't need to look for the doorstop. - It hangs on your door handle.❤Our unique sloped design and anti-slip base provide ultimate gripping power.","✔ POWERFUL USES - Freedom to control the size of the door seam, confrontation strong winds, prevent lock - outs, deter injuries to children’s fingers at home.,✔ MULTI-SURFACE COMPATIBILITY - Grips firmly on tile, concrete and wooden floor surfaces. Door wedges will stop your door from moving.,✔ PREMIUM QUALITY RUBBER - door stopper is made of premium quality rubber which has features of good slip resistance, high elasticity and wear resistance. Non-toxic and safe durable.,✔ HOOK DESIGN：No need to drill wall or door and paste bonus holders，Hook design is a new generation of products, door stopper will be used for your bedroom, living room, office, not just loyal to one location.,✔ ANTI-SLIP BASE KEEPS：Unique hollow design provides strong gripping power，like a suction cup, it is firmly absorbed on the ground, thus preventing the movement of the door.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper with Metal Alloy, Rubber Door Stop Wedge Works Quite and Security, Hold Heavy Doors Firmly by Non-Skid Rubber Base Grip",https://www.amazon.com/Stopper-Rubber-Security-Firmly-Non-Skid/dp/B08SJQK3TK/ref=zg_bs_1069196_95?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US,Item Package Quantity: 1│Color: Chrome BlackWhy this product ?· The Metal&Rubber door stoppers offer over 12 months life and high resistance to wear.· It doesn’t make any noise while stopping door from moving.· Movable design is convenient to operate.· You can place this product in any different style decorations.,"【Ready-to-use】Simply put it beneath the door without installation required, Prevents damages to your doors, walls and floor. (especially new house) ,【Product Features】Silent and noiseless while providing excellent traction and cohesion.,【Using Scenario】Adjustable to doors and floors of any heighs to user preference. Universal fit with kitchen, bathroom, living room, bedroom and office etc. ,【Product Material】 Made of Metal Alloy and eco-friendly rubber. Resistant to rust and wear-and-tear.  ,【Safety Product】 The smooth surface provides 100% safety for your baby or pets.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
