商品title,商品链接,商品描述,商品五点,商品类目
"Skywin 100 Plastic Door Hanger Bags 6 x 12 inches - Clear Door Hanger Bags Protects Flyers, Brochures, Notices, Printed Materials - Waterproof and Secure Door Knob Hanger for Outdoor Use (100)",https://www.amazon.com/Skywin-Plastic-Door-Hanger-inches/dp/B089WKLC1Z/ref=zg_bs_1069196_89?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"The printouts you worked hard on deserve to be seen without damage from rain, sprinklers, or any outdoor condition. Protect your newsletters, flyers, brochures, leaflets, notices, invitations, or any printed materials with the Skywin Plastic Door Hanger Bags. It’s the perfect size for your printouts and great for protection, storage, distribution and delivery. Also fits small freebies or candy samples. Its sturdy and thick 1.5 mil poly material will not easily rip, tear and split during use. The pile of door hangers are bound together by the cardboard hanger. The edges of the plastic are perforated so you can easily tear off a piece you need without the rest of the hangers scattering. This product is great and handy for Door-to-Door marketing.","DOOR HANGER BAGS WITH MANY USES - Protects printed material. Great for delivery and distribution, specially for door-to-door marketing. Safe material for small food and candy giveaways or samples.,PERFECT SIZE DOOR KNOB HANGER - 6x12 size fits various types of items - tri-fold brochures, flyers, promo items, newsletters, letter-size paper, notices, invitations, and any printed material,SECURE AND WATERPROOF FOR OUTDOOR USE- Printouts stay dry and in good condition. Weather resistant bags protect against rain, sprinklers, snow, dew, bugs, dirt, and more. Corner vent holes prevent condensation or moisture build-up.,DURABLE, STURDY AND THICK - Durable clear 1.5 mil poly material will not easily rip, tear, split, break, or rupture. Sealed bottom. Great value for the price.,EASY TO USE AND STUFF - Perfect size of bag opening for easy stuffing of printouts and items. Built-in holes for hanging on doors. Perforated to easily tear of pieces.",
"Solid Mental Magnetic Door Stop, Wall Mounted, Oil Rubbed Bronze",https://www.amazon.com/LUANT-Mental-Magnetic-Mounted-Rubbed/dp/B01MSI1725/ref=zg_bs_1069196_62?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"Strong Magnetic - The Magnet is strong enough to hold and stop the door, protects your walls from unsightly damage and conveniently holds your door open,Always use the Material of the best Quality - Constructed of high quality 304 stainless steel, sturdy and rust-proof.,Can be screwed into baseboard or door.,Installation guide please refer to picture # 7",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"HOMOTEK 8 Pack Hinge Pin Black Door Stopper,Adjustable Deluxe Heavy Duty Door Stopper 2-1/2""x1-3/4”,with Black Rubber Bumper Tips",https://www.amazon.com/Stopper-Adjustable-Deluxe-Rubber-Bumper/dp/B07G473YYN/ref=zg_bs_1069196_7/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"Durable And Secure- Our Unique Rubber Tips Are Designed To Stop Doors Of All Types Without Causing Damage To Your Walls Or Doors. Quality Hardware Which Can Not Break Easily.,Enough Quantity For Use- 8 Pieces In Total. For Use On Hinged Doors Where The Installation Of a Standard Door Stop Is Not Desirable. Beautifully Match All Of Your Other Black Home Accessories And Decorations. You Can Even Give Them To Family Or Friends For The Perfect Housewarming Gift.,Easy To Install- Simply Pull The Hinge Pin From One Of Your Door Hinges, Slide The Pin Into The Door Stop And Then Back Into The Hinge. （Check Description For How）,Product Specification- Projection: 2-1/2” From 1/4” Diameter Hinge Pin, Complete With Rubber Stop And Plastic Spacer, 1-5/8” Adjustable Rubber Head Screw; ( Refer To Our Drawing For Details),Reliable Quality - Your Experience With The Product Is Our Guideline. If You Shall Have Any Concerns, Send Us An e-Mail And We Will Get To You Within 24 Hours.If You Are Not Fully Satisfied, Simply Send Them Back For a New Set Or a Full Refund! No Questions Asked!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper,Magnetic Door Stop,1 Pack Stainless Steel 201 Door Catch Holder,Magnetic Door Stopper,No Drill Doorstop with 3m Self Adhesive Tape,Screws for Stronger Wall & Floor Mount,Hold Door Open",https://www.amazon.com/Magnetic-Stainless-Doorstop-Adhesive-Stronger/dp/B091Q6PCGK/ref=zg_bs_1069196_37/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"【DURABLE QUALITY & 2 YEAR SERVICE】 Sturdy & Rust-proof EUHOME door stopper is the best for your door and wall,magnetic door stop constructed of high-quality 201 stainless steel precise machine cutting and undergoes hundreds of scratches,corrosion and tarnishing tests,ensures optimum rust-proof efficiency,and stronger magnetic that could be possibly gained. Buy the EUHOME door stop with confidence,we will provide a 2-year service on our door stopper. Excellent quality for less money!,【HOLD DOOR OPEN SECURELY AND FIRMLY】 Effectively hold 100% of your regular interior/exterior door open with a magnetic door stop. EUHOME magnetic door stopper is a very useful magnetic door holder with a strong magnet effect,helps firmly grasp the door,and protects door and wall from slamming by wind,ensure hold your door stays open by the wind and quieter in the rest time. Your kids and pets enjoy themselves and keep away from injury by heavy slamming doors. Making your work more relax!,【REAL PROTECTION FOR DOORS AND WALLS! 】 Shock absorb spring helps EUHOME door stop absorb the force of slamming and minimize noise property. Door stop wall protector prevents wall scratched or impacted by doorknob. Say goodbye to be shocking closed and unsightly damaged! Soft catch door holder helps in reducing startle reflex,no need to disrupt you from working. Updated hidden screw holes effectively prevent scratches caused by accidental touching and keep beauty. Great for home or studio.,【2 WAYS EASY TO INSTALLATION】 Need a door stop wall mounted or door stopper floor mounted? Drilling and non-drilling installation methods are provided by EUHOME magnetic Door Stop Catch. 5*premium screws and 2*adhesive stickers included in the door stop's package. Either use 3M double-sided strong adhesive,which does not require drilling,or use the screws for permanent installation. Can be installed vertically to the floor or horizontally to the baseboard or wall. Use 24 hours after pasting.,【WIDELY USE FOR ANY SURFACES】 A door stop can be attached to varieties of smooth surfaces. Wood,glass,metal,marble walls,composite material,etc. Whether quiet study,wet bathroom,or a drafty hallway looking for a solution to hold the door open,you can count on EUHOME door catch. You won’t have to wrestle with to get it where they need to attach. Note: double-sided adhesive tapes do not suit paint walls,wallpapers,and uneven surfaces,please you can install them permanently using screws.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Hiveseen 4 PCs Door Wedge Stopper, Heavy Duty Slip-Resistant Rubber, Adjustable Height, Well on Tiles, Carpet, Wood and Laminate Floor, Wind Buffer for Interior Bathroom, Kitchen, Children's Room Door",https://www.amazon.com/DoubleFly-Water-Play-Toys-amble06/dp/B073WBM615/ref=zg_bs_1069196_48/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"Ideal Door Stops To Meet Your Expectation: These are used on wood laminate floors and work perfectly well to stop the doors from slamming slipping and sliding in a flat where we have very strong cross-draughts, carpeted floor, non-slip doorstopper look great and are good quality.,Smart Doorstoppers Fit Any Door Gaps: Featuring in being stackable, Hiveseen door stops are available for floor clearance from 0.8” to 3.12"", so you could use them nearly everywhere, from home doors, office doors and school doors that have larger floor clearance!,More Stable with Sloping Design and Anti-slip Base: Sloping design and anti-slip base provide good gripping power and make doors in place all the time. The soft rubber ensures that neither your floors nor your doors will be damaged by coming into contact with the doorstop.,Adjustable Height For Different Clearance: 4 door stoppers could be stacked together to fit maximum gaps up to 3.12 inch/8cm, 1 door stopper could fit the minimum gaps 0.8inch/2cm.,Safe, Environmental and Durable: Hiveseen door stoppers are made of superior PVC rubber and plastic to confirm safe to use. With good quality, these doorstops could also be recycled for years.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Securityman 2-in-1 Door Security Bar & Sliding Patio Door Security Bar - Constructed of High Grade Iron - Black,https://www.amazon.com/Securityman-Adjustable-Jammer-Sliding-Security/dp/B07H15GP7R/ref=zg_bs_1069196_53?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"SecurityMan SECURITYBARB2-in-1 Door Security Bar & Sliding Door Security Bar: The SecurityMan SECURITYBARB™ is a heavy duty; dual function security bar made from high grade iron that can secure just about any hinged doors, sliding doors, and/or windows. The SECURITYBAR ™ is fully adjustable with an angled rubber bottom that assures full contact and strong grip on all types of floors without scratching them.Two for the Price of OneComes with two sets of easy interchangeable door caps: one for the hinged doors (max length is 46.50"") and one for sliding patios doors (max length is 46.50"")Heavy Duty and SecureConstructed of high grade iron that can withstand 400lbs of forceAdjustable to Fit Different Doors and Sliding Patio DoorsBar can be adjusted between 18.25"" to 46.50"" with 12 adjustable notches (*note: sliding door caps minimize length to 46.50"")Works on All Types of Floors without Worrying about Scratching ThemTile, Hardwood, Linoleum, Carpet, Stone, Laminate, Ceramic, Vinyl, Cork, etc.Easy to UseStep 1: Push lock pin in to allow rod the freedom to slideStep 2: Twist the rod,Step 3: Slide to desired length and align the notch to the pin to pop up and lock the Securitybar in place.Worry Free WarrantyAt SecurityMan, we believe in our products. That's why we back them all with a one-year warranty and provide friendly, easy-to-reach support for any of your questions.Testimonials- ""It stays securely against the two floors that I have tried, both on hard wood and tile. There is no slipping. I am going to by some more for my office door and for my kids' teachers to have in their classroom.""- ""Very easy to put together. I bought for added security and peace of mind. I hope I'll never have to find out if it works or not.""- ""Very effective and easy to use. It is solid and well built and serves its purpose well. Very satisfied with product!""","2-in-1 Door Stopper Security Bar & Sliding Door Lock Bar: Use this device for two different purposes with easily interchangeable caps for hinged doors and sliding door/window,SECURITY BAR: Angled rubber bottom assures full contact and a strong brace on all types of floors without scratching them as well as all door knob types including french doors,ADJUSTABLE AND DURABLE: Bar can be adjusted between 18.25"" to 46.50"" and constructed of high grade iron to withstand 400 pounds of pressure *please note: the sliding door caps decrease the maximum length to 46.50"",EASY TO USE: Easily props under door knob and easy to remove. Security burglar bar can also be easily adjusted,WHAT'S INCLUDED: Security Safety Bar (3 parts), Door Caps (2pcs), Sliding Patio Door & Window Caps (2pcs), User Guide, 12 Month Warranty, & Friendly Customer Support",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Door Stopper Wall Protector [4 Pack] - Clear Self Adhesive Rubber Door Bumpers. Prevent Damage to Walls from Door Knobs Handles - Door Stop,https://www.amazon.com/Rubber-Door-Stopper-Bumpers-Clear/dp/B06XPCLNP1/ref=zg_bs_1069196_61?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"Premium Quality Rubber Door Knob Bumpers by GorillaGrit Hardware!Protect Your Walls from Damage Caused by Door Knobs and HandlesSimply place the adhesive bumper on the wall surface where the handle hits the wall.These large bumpers can also be used for other high impact applications such as fridge door, cabinet doors. These recessed bumper feet can be used with music equipment, soundboards, and amplifiers. Place four bumpers on the bottom of large speakers and subwoofers.* Strong Adhesive* Easy Peel-Off Application, Non-Staining, Non-Skidding* Strong Abrasion Resistance, Vibration and Shock Dampening* Made of 100% Molded Polyurethane* Manufactured in the USAApplication Instructions:- Make sure the target application surface is clean, dry and free of debris.- Clean the surface with a mild solvent such as alcohol if needed- Grasp bumper on the sides without touching the adhesive- Press bumper firmly into place on application surface- NOTE: Bumper cannot be repositioned without ruining adhesive.","Set of 4 Large Self-adhesive Rubber Door Bumpers; Color: Clear or Transparent. Paintable if needed,Stick the bumpers on a wall to protect it from damage caused by doorknob, door handle slamming,Strong adhesive and easy peel-off installation. Soft Pads dampen noise by absorbing shock and providing cushion,Can also be used with refrigerator door, cabinets, as rubber feet for speakers, subwoofers, appliances and other electronics,Made in the USA. Doorstops measure 1.81 inches (46mm) in Diameter X 0.60 inches (15mm) in Height",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Master Lock 265D Door Security Bar, Pack of 1, White",https://www.amazon.com/Master-Lock-Security-Adjustable-White/dp/B0002YUX8I/ref=zg_bs_1069196_1/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,"The Master Lock 265EC Door Security Bar is made of rugged 20 gauge steel construction to resists forced entry through doors and sliding patio doors. The bar adjusts from 27-1/2 in. (70 cm) to 44-1/2 in. (1.12 m) for application flexibility. The pivoting ball joint assures full contact with floor, and padded foot provides sure grip without scratching. The limited lifetime warranty provides peace of mind from a brand you know and can trust.","Heavy duty, dual-function door security bar prevents forced entry on hinged, patio, and sliding doors; Door stopper security bar is intended for indoor use,Door security bar design is portable and compact making it easy to store and ideal for travel, providing enhanced security in hotels or on vacation,Door security bar is adjustable from 22 in. (55.9 cm) to 42 in. (1 m) in length to fit most standard doors and sliding patio doors; Top door knob jam is easily removed for sliding door applications,Made with heavy duty 20-gauge steel for strength and security; Pivoting ball joint ensures door security bar has full contact with floor for secure fit while padded foot provides a strong grip without scratching,No tools required, simply adjust the bar length using the release button, prop under door knob and easily adjusted as needed",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper, 2 Pack Magnetic Door Stops Catch, Door Magnetic Catch Stainless Steel, No Need to Drill - 3M Double-Sided Adhesive Tape, Keep Your Door Open, 2 Pack for Wide Doors",https://www.amazon.com/Stopper-Magnetic-Stops-Catch-Stainless/dp/B07SC257DJ/ref=zg_bs_1069196_57?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"2 Pack, Super Sturdy-- Elegant, super sturdy and effective HELEMAN doorstop feature in high-quality stainless steel, solid, and rust-proof. a stylist look of door stop provides you longer service life than other doorstops. Even if your kid or dog like to ""play"" with, it looks strong as new!,Keep Your Door Open Firmly --but easy release when pulled. Strong magnet from 2 piece HELEMAN door stop can hold your doors open when need. Cause we know you need magnetic door stopper for: keep air flow in your home/prevent heavy slamming door/keep your kids' bedroom door open when you need to take care for them/hard for toddlers to close the door which means no risk of fingers caught/ keep self-close door open when you want/keep going through the door when carrying stuff.,Protection against Damage to Wall & Door Handle--Magnetic door stop from HELEMAN prevents your doors from slamming shut with integrated soft-catch doors technology, featuring soft-catch functionality to stop and hold any doors softly and silently. Exquisite spring buffer loaded in the catch absorbs the force of closing the door too hard, provide the wall better protection, bringing you peace of mind. A tug will release the door to keep privacy.,No Hole on Your Wall & Door--2 Ways to Install. Either use 3M double-sided adhesive sticker without drilling, or mount permanently with screws. Magnetic door stop can be installed vertically to the floor or horizontally to the baseboard or wall. Came with user manual and all the parts for easy installation.,2 Pack for Wide Application &--Anywhere you want the doors to keep open, use magnetic door holder, like mesh gate, residence, dorm, office, hotel, recreational vehicle, cabinet, patio, camper, the front door,etc.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Wundermax Door Stoppers - Rubber Security Wedge for Carpet, Concrete, Tile, Linoleum & Wood - Heavy Duty Door Stop - Home Improvement - 3 Pack - Gray",https://www.amazon.com/door-stopper-rubber-wedge/dp/B010ZIANAI/ref=zg_bs_1069196_3/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"Are little hands getting a grip on heavy doors? Fear not! Prevent the pinch with our robust, odorless door stopper - one less thing to worry about.,If you're tired of unannounced intrusions, our door stop is just what you're looking for. Secure your door from the inside for added reassurance.,Stuck with a larger door gap? Use our door wedge multipack and simply double them up. Our rubber door stopper holds open even the heaviest of doors.,With a powerful grip, this versatile door holder pack works on concrete, carpet, stone, tile, linoleum, and hardwood. A steadfast addition to any room.,Our door stopper wedge comes with a bonus, easy to use, adhesive holder - conveniently storing your doorstops safely out of the way until next time!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"VICOOL 6 Pack Spring Door Stop Satin Nickel Heavy Duty, 3-1/4” Flexible Door Stopper with Sturdy and Soft Rubber Bumper Tips, Kid & Pet Safe",https://www.amazon.com/VICOOL-Spring-Nickel-Flexible-Stopper/dp/B09167Q7TJ/ref=zg_bs_1069196_91?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"VICOOL 6 Pack Spring Door Stop Satin Nickel Heavy Duty, 3-1/4” Flexible Door Stopper with Sturdy and Soft Rubber Bumper Tips, Door Stop to Protect Walls and Doors for Home or Office or Kid & Pet Safe in Satin Nickel Finish","Super Easily Installed to Wall or Baseboard: Simply by using the included screws, you will install our wall door stop in 2 min.. First, position door stop base and mark screw location for drilling a hole. Re-attach spring portion by inserting spring end into hole on base and turning clockwise.,Prevents Wall & Door Damage：NO MORE DOOR SLAMMING. Spring design allows flexibility with door. Wide base provides better spring support. Sturdy but soft rubber bumper tips effectively protect your wood, steel, and fiberglass doors from marks and scrapes, also prevent walls from doorknob holes. Noise-canceling design brings you peace.,Kid & Pet Safe: There are no sharp edges and the rubber cap fits snugly in place and can not easily be removed.,Durable & Heavy Duty Design: Made of high-strength steel in chrome polished brass and satin nickel finishes, our door stops are tough enough to withstand heavy slamming doors for 70,000+ times test, also effectively prevent corrosion and rust. We provide a 2-year warranty.,Perfect for Home Remodeling: Add elegance to your home by replacing those outdated door stops with the new spring door stops.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper, Magnetic Door Stop, Stainless Steel Door Catch,3M Double-Sided Adhesive Tape, Magnetic Door Catch, Keep Your Door Open, Wall Mount Door Holder",https://www.amazon.com/Stopper-Magnetic-Stainless-Double-Sided-Adhesive/dp/B088LXJQKZ/ref=zg_bs_1069196_71?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"【SUPER STRONG】SMOOTHCLUE magnetic door stop, made of high-quality stainless steel, super suction, strong and rust-proof. Compared with other door stoppers on the market, it is more durable, longer lasting and has a longer life.,【SUPER PROTECTION】The design concept of magnetic door stops is to protect your door handle from damaging the wall, effectively preventing naughty pets and children from closing the door rudely, causing damage to the door and wall. At the same time, the magnetic door stopper can be used in Keep your door open when needed,【PREVENT DAMAGE】Magnetic door stoppers prevent your door from slamming through soft card door technology. The lock is equipped with a beautiful spring buffer, which can absorb the excessive force of closing the door, provide better protection for the wall, and give you peace of mind.,【MULTIPLE INSTALLATION METHODS】Door stop magnetic first, use special double-sided adhesive tape. The adhesive tape should be used on a smooth/flat/dry surface, not drywall/cement/latex paint Walls and any uneven surfaces. However, we recommend that you use the second type of screw installation to make the magnetic door stoppers more durable, longer lasting, and protect your wall.,【WIDE RANGE】Use magnetic door stop wherever you want keep door open, such as residences, dormitories, offices, hotels, cabinets, terraces, campers, front doors, etc. If you have any questions about magnetic door stops, please feel free to contact us, we will provide you with a professional answer.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Pekasa Door Stopper and Window Stopper, Award Winning Design Heavy Duty Rubber Door Stops, Works on Any Floor Surface and Any Door Type, Door Wedge Stop in Modern Stylish Colors (Black, 1 Pack)",https://www.amazon.com/Pekasa-Stopper-Winning-Surface-Stylish/dp/B08GPB1BG6/ref=zg_bs_1069196_77?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"Pekasa Blockystar Door Stopper is perfect for any home.It is made of durable flexible rubber that will stop and hold your door or window from closing. It can be easily shaped to fit in all spaces where it can be used. No tools, glue or drilling are necessary for its installation and use. It can be placed and removed easily.It's suitable for any type of floor surface like wood, carpet, concrete, marble, vinyl and it can be used indoors or outdoors.This fun and cute door stopper has an Award Winning triangular shape, that is very flexible, and has all 3 sides indented with small notches in order to allow it to fit in most door heights, most door hinges and window frames which make it a very versatile product to have in your home or office.This unique door jam has many uses and is like nothing you have had in your house before. You can use it on doors to keep them from closing, door hinges to prevent them from shutting, window frames to keep them open, and also on your door handles to keep them from hitting and damaging walls and furniture.This door stop is made from lead free rubber that is very strong which allows it to convert and twist into a lot of different positions so that it can be long-lasting and resistant through time and use. It is also washable.Actual item color may vary from the color of the picture.This is available to purchase in 1, 2 or 3 unit packs.Doorstops wedge available in multiple colors - you can purchase large door stop in 12 colors:Black, Smokey Gray, White, Dark Blue, Canary Yellow, Coral Red, Gold Sand, Hot Pink, Lime Green, Papaya Orange, Purple Punch and Sky Blue.","DOOR STOP THAT WORKS - This high end decorative door stopper is made from durable, flexible and strong rubber that will last a long time. The size of this doorstop will hold doors with clearances up to 1.5 inches. May not work on all doors,MULTISURFACE DOOR JAM - These high premium quality rubber door stoppers are perfect for any type of floor like tile, concrete, wood or carpet, and will stop your door from closing. Large door stop for heavy doors and tall door stopper. May not work on all floor types.,DOOR STOPPER DECORATIVE AND PLAYFUL - This is not your typical traditional door holder, this is a premium modern colorful cute door stopper that will catch your eye and will look great in your home or office, or as a great gift idea,VERSATILE AND MULTI-USE STOPPERS - This door stops for floor is great for any door in your home, as you can use it in a variety of ways due to it's unique and different design. Can be used on doors, windows, hinges, sliding doors, inner frames and handles to protects walls,DOOR STOPPERS FLOOR PERFECT SIZE – Its triangular shape allows it to hold doors and windows due to its very unique size 4.72 x 0.78 x 3.15 inches. Free of Lead, BPA and Phthalates and it is odorless. 100% Customer Satisfaction if something is not right let us know,SET OF 1, 2 OR 3 UNITS - This large door stopper wedge is a great rubber door stopper and works as a heavy duty door stop or door wedge stopper. You can buy in packs of 1, 2 or 3 heavy door stopper.,DOORSTOPS WEDGE AVAILABLE IN MULTIPLE COLORS - You can purchase large door stop in 12 colors: Black, Smokey Gray, White, Dark Blue, Canary Yellow, Coral Red, Gold Sand, Hot Pink, Lime Green, Papaya Orange, Purple Punch and Sky Blue",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Rubber Doorstopper Wedge Suitable for All Floors Non-Scratching and Anti-Slip Design (5 Packs),https://www.amazon.com/Rubber-Doorstop-Suitable-Non-Scratching-Anti-Slip/dp/B07PLPP158/ref=zg_bs_1069196_44/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,"These 5 pack strong rubber door stopppers are good for preventing the door closing, 2pcs stacked up can fit 2.4inch height of door gap and keep it safe.STOP THE RIGHT DOORwith 1 door stopper can stop gap of 3/8 to 1inchwith 2 door stoppers stacked up can stop the door gap up to 2inchNO SCRATCH AND SCUFFFlexible strong rubber door stopper will not leave any mark on your floor or carpetKEEP YOUR DOOR OPENIn case you are carrying stuff and no hands to open the doorsIn case the kids close the door accidental cause the dangerous or no keys to enter          WORK ON MULTIPLE SURFACEStop the doors from slamming slipping and sliding in a flat, Works on most tiles, hardwood floors, textured carpets, concrete and vinyl","5 Packs Doorstopper with Durable and Bigger Design, can Hold Doors with Clearances up to 1inch,Good for All Floors: These Door Wedges can Stop the Door from Moving with Superior Gripping Capabality, Great for the Office and Home,Anti-Slip Design: These Door Stops are Designed with Spotted Bottom Surface, Make the Doors can be Keep the Place as You Want,SIZE: 4.3x1.6x1.2inch Net Weight: 1.5oz, 2pcs can be Stacked up for 2inch Door Gap,Free Return and Fast Refund in 30 days, 12 Months Warranty",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
PRIME-LINE J 4540 Wall Stop – Protects Walls from Door Knob Damage – 2-5/16” Outside Diameter Stainless Steel Cover with 1-1/8” Gray Round Rubber Bumper – Easy To Install,https://www.amazon.com/Prime-Line-4540-Wall-Stop-Stainless/dp/B000NCWUVC/ref=zg_bs_1069196_69?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"Protect your walls from unsightly door knob holes with an easy to install wall stop from PRIME-LINE. Whether from guest traffic in hotel rooms, to kids coming and going throughout the day, a wall stop is a simple and effective way to prevent holes from a door handle hitting into the wall. The unobtrusive door stop contains a stamped steel cover with a brushed stainless-steel finish (2-5/16” outside diameter), a retainer plate and a protruding concave gray rubber bumper (1-1/8” outside diameter). The cover and bumper attach to the retainer plate with a concealed fastener, which fastens the entire assembly to the wall with a single wall anchor through the center of the stop. It’s incredibly simple to mount, has a contemporary design and a nice finish that will match other stainless-steel hardware.Although the wall stop will not repair existing holes caused by door knobs, when properly installed it will protect against new holes caused by round or long door handles. This is an essential item to keep your walls free of holes.Installation: Place bumper assembly on wall so the door handle hits the rubber properly; if you have a button type lock, be sure button does not contact rubber to avoid accidental locking. Mark position of screw with a pencil through the center hole. If using a plastic anchor, pre-drill a 7/32"" hole and tap in anchor; if using screw only, pre-drill a 1/8"" hole. Place assembly into position and install screw.This wall stop is constructed of a stamped steel cover, a retainer plate and a protruding concave rubber bumper. The steel cover comes in a brushed stainless steel finish and the rubber bumper is gray in color. The cover and bumper attach to the retainer plate with a concealed fastener, which fastens the entire assembly to the wall with a single wall anchor through the center of the stop. This item will not repair holes caused by door knobs, but can prevent them when installed correctly.","PROTECT YOUR WALLS – Stop worrying about making holes in your walls from door knobs with a Prime-Line stainless steel and rubber wall stop. This simple solution protects your walls from round and long door handles.,DIMENSIONS - Prime-Line J 4540 Wall Stop has a 13/16” projection, 1-1/8” outside diameter of the gray rubber bumper, and 2-5/16” outside diameter of the stamped steel cover with a brushed stainless-steel finish.,EASY INSTALLATION – Installation is quick and easy, and all necessary parts are included.,FROM HOMES TO HOTELS – Perfect for commercial or residential use, the wall stop will prevent holes in the walls from door knobs, saving you money on repairs.,PREVENT NOT REPAIR – The Prime-Line wall stop can protect your walls and prevent holes caused by door knobs, but it cannot repair existing door knob or handle holes.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
